cache_key,latitude,longitude,talalat
Budapest V|005|Budapest|1054|Szemere u. 3. (Szent István Általános Iskola),47.5069355,19.0509621,"structured: {'street': 'Szemere utca 3', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1054'}"
Budapest V|005|Budapest|1055|Markó u. 18-20. (Xántus János Gimnázium),47.5094601,19.0531736,"structured: {'street': 'Markó utca 18-20', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1055'}"
Budapest VI|006|Budapest|1065|Jókai utca 34.,47.508738,19.0567142,"structured: {'street': 'Jókai utca 34', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1065'}"
Budapest VI|006|Budapest|1065|Bajcsy-Zsilinszky út 33.,47.5048436,19.0552131,"structured: {'street': 'Bajcsy-Zsilinszky út 33', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1065'}"
Budapest VI|006|Budapest|1066|Jókai utca 34.,47.508738,19.0567142,"structured: {'street': 'Jókai utca 34', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1066'}"
Budapest VI|006|Budapest|1065|Lovag utca 9-11.,47.5065344,19.0576953,"structured: {'street': 'Lovag utca 9-11', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1065'}"
Budapest VI|006|Budapest|1061|Lovag utca 9-11.,47.5065344,19.0576953,"structured: {'street': 'Lovag utca 9-11', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1061'}"
Budapest VI|006|Budapest|1061|Szent Teréz utca 4.,47.5027259,19.062573,"structured: {'street': 'Szent Teréz utca 4', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1061'}"
Budapest VI|006|Budapest|1061|Szondi utca 11.,47.508425,19.0609679,"structured: {'street': 'Szondi utca 11', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1061'}"
Budapest VI|006|Budapest|1062|Vörösmarty utca 49-51.,47.5106403,19.0616105,"structured: {'street': 'Vörösmarty utca 49-51', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1062'}"
Budapest VI|006|Budapest|1067|Vörösmarty utca 49-51.,47.5084682,19.06438,"structured: {'street': 'Vörösmarty utca 49-51', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1067'}"
Budapest VI|006|Budapest|1062|Rózsa utca 81-83.,47.5098385,19.0665238,"structured: {'street': 'Rózsa utca 81-83', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1062'}"
Budapest VI|006|Budapest|1062|Szinyei Merse utca 7-9.,47.5111817,19.0688116,"structured: {'street': 'Szinyei Merse utca 7-9', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1062'}"
Budapest VI|006|Budapest|1064|Szondi utca 41.,47.5114086,19.0659664,"structured: {'street': 'Szondi utca 41', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1064'}"
Budapest VI|006|Budapest|1062|Szondi utca 41.,47.5114086,19.0659664,"structured: {'street': 'Szondi utca 41', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1062'}"
Budapest VI|006|Budapest|1063|Szondi utca 41.,47.5114086,19.0659664,"structured: {'street': 'Szondi utca 41', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1063'}"
Budapest VI|006|Budapest|1063|Szinyei Merse utca 7-9.,47.5111817,19.0688116,"structured: {'street': 'Szinyei Merse utca 7-9', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1063'}"
Budapest VI|006|Budapest|1062|Munkácsy Mihály utca 26.,47.5147826,19.0697717,"structured: {'street': 'Munkácsy Mihály utca 26', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1062'}"
Budapest VI|006|Budapest|1061|Liszt Ferenc tér 6.,47.5032037,19.0638266,"structured: {'street': 'Liszt Ferenc tér 6', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1061'}"
Budapest VI|006|Budapest|1062|Eötvös utca 10.,47.5050703,19.0648451,"structured: {'street': 'Eötvös utca 10', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1062'}"
Budapest VI|006|Budapest|1062|Szív utca 19-21.,47.5084784,19.0700749,"structured: {'street': 'Szív utca 19-21', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1062'}"
Budapest VI|006|Budapest|1064|Szív utca 19-21.,47.5084784,19.0700749,"structured: {'street': 'Szív utca 19-21', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1064'}"
Budapest VI|006|Budapest|1062|Felső erdősor 20.,47.5088161,19.0707047,"structured: {'street': 'Felső erdősor 20', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1062'}"
Budapest VI|006|Budapest|1062|Benczúr utca 35/C,47.5114254,19.076799,"structured: {'street': 'Benczúr utca 35/C', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1062'}"
Budapest VI|006|Budapest|1062|Jókai utca 34.,47.508738,19.0567142,"structured: {'street': 'Jókai utca 34', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1062'}"
Budapest VII|007|Budapest|1074|Kazinczy utca 23-27. (ELTE Pedagógiai Kar),47.4982653,19.0627105,"structured: {'street': 'Kazinczy utca 23-27', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1074'}"
Budapest VII|007|Budapest|1072|Dohány utca 22-24. (Idősek klubja),47.4957928,19.062851,"structured: {'street': 'Dohány utca 22-24', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1072'}"
Budapest VII|007|Budapest|1075|Király utca 11. (K11 Kulturális Központ),47.4988714,19.0579473,"structured: {'street': 'Király utca 11', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1075'}"
Budapest VII|007|Budapest|1074|Dob utca 27. (Varázsdoboz Fejlesztő Központ),47.4985054,19.0616814,"structured: {'street': 'Dob utca 27', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1074'}"
Budapest VII|007|Budapest|1072|Wesselényi utca 17. (Milestone Intézet),47.4975237,19.063675,"structured: {'street': 'Wesselényi utca 17', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1072'}"
Budapest VII|007|Budapest|1072|Erzsébet körút 6. (Polgármesteri Hivatal),47.4979028,19.0699693,"structured: {'street': 'Erzsébet körút 6', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1072'}"
Budapest VII|007|Budapest|1073|Nagy Diófa utca 34. (Civil Központ),47.4987942,19.0636492,"structured: {'street': 'Nagy Diófa utca 34', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1073'}"
Budapest VII|007|Budapest|1072|Wesselényi utca 38. (II. Rákóczi Ferenc Technikum),47.4995806,19.0667355,"structured: {'street': 'Wesselényi utca 38', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1072'}"
Budapest VII|007|Budapest|1073|Klauzál tér 11. (Vásárcsarnok),47.5000383,19.0644431,"structured: {'street': 'Klauzál tér 11', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1073'}"
Budapest VII|007|Budapest|1074|Dob utca 85. (Iskola),47.503026,19.0703377,"structured: {'street': 'Dob utca 85', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1074'}"
Budapest VII|007|Budapest|1077|Király utca 97. (Nyugdíjas klub),47.506332,19.0709283,"structured: {'street': 'Király utca 97', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1077'}"
Budapest VII|007|Budapest|1077|Barcsay utca 5. (Madách Gimnázium),47.5000281,19.0708001,"structured: {'street': 'Barcsay utca 5', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1077'}"
Budapest VII|007|Budapest|1073|Rózsa utca 32. (Csicsergő Óvoda),47.5049367,19.0722752,"structured: {'street': 'Rózsa utca 32', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1073'}"
Budapest VII|007|Budapest|1071|Lövölde tér 7. (Mozgáscentrum),47.5068474,19.0721605,"structured: {'street': 'Lövölde tér 7', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1071'}"
Budapest VII|007|Budapest|1071|Király utca 97. (Nyugdíjasklub),47.506332,19.0709283,"structured: {'street': 'Király utca 97', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1071'}"
Budapest VII|007|Budapest|1074|Wesselényi utca 38. (II. Rákóczi Ferenc Technikum),47.4995806,19.0667355,"structured: {'street': 'Wesselényi utca 38', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1074'}"
Budapest VII|007|Budapest|1074|Rózsa utca 32. (Csicsergő Óvoda),47.5049367,19.0722752,"structured: {'street': 'Rózsa utca 32', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1074'}"
Budapest VII|007|Budapest|1074|Erzsébet körút 6. (Polgármesteri Hivatal),47.4979028,19.0699693,"structured: {'street': 'Erzsébet körút 6', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1074'}"
Budapest VII|007|Budapest|1074|Alsó erdősor 14-16. (Általános Iskola),47.4998211,19.0745005,"structured: {'street': 'Alsó erdősor 14-16', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1074'}"
Budapest VII|007|Budapest|1077|Garay utca 5. (Polgármesteri Hivatal),47.5005498,19.0796697,"structured: {'street': 'Garay utca 5', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1077'}"
Budapest VII|007|Budapest|1071|Hutyra u. 11-15. (Fejlesztési Centrum),47.5030574,19.0757823,"structured: {'street': 'Hutyra utca 11-15', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1071'}"
Budapest VII|007|Budapest|1071|Peterdy utca 16. (Nyugdíjasház),47.5071023,19.0791705,"structured: {'street': 'Peterdy utca 16', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1071'}"
Budapest VII|007|Budapest|1071|Damjanich utca 41-43. (ELTE Kollégium),47.508582,19.0812027,"structured: {'street': 'Damjanich utca 41-43', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1071'}"
Budapest VII|007|Budapest|1071|Városligeti fasor 39-41. (Magonc Óvoda),47.5099859,19.0793481,"structured: {'street': 'Városligeti fasor 39-41', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1071'}"
Budapest VII|007|Budapest|1077|Rózsák tere 7. (Brunszvik Óvoda),47.5012627,19.0768337,"structured: {'street': 'Rózsák tere 7', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1077'}"
Budapest VII|007|Budapest|1071|Bethlen Gábor tér 2. (Iskola),47.5039591,19.0795524,"structured: {'street': 'Bethlen Gábor tér 2', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1071'}"
Budapest VII|007|Budapest|1076|Bethlen Gábor tér 2. (Iskola),47.5039591,19.0795524,"structured: {'street': 'Bethlen Gábor tér 2', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1076'}"
Budapest VII|007|Budapest|1071|Hernád utca 42-46. (Baross Általános Iskola),47.5061002,19.0810468,"structured: {'street': 'Hernád utca 42-46', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1071'}"
Budapest VII|007|Budapest|1071|Damjanich u. 41-43. (ELTE Kollégium),47.508582,19.0812027,"structured: {'street': 'Damjanich utca 41-43', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1071'}"
Budapest VII|007|Budapest|1071|Murányi utca 27. (Kópévár Óvoda),47.5052837,19.0839101,"structured: {'street': 'Murányi utca 27', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1071'}"
Budapest VII|007|Budapest|1078|Murányi utca 27. (Kópévár Óvoda),47.5052837,19.0839101,"structured: {'street': 'Murányi utca 27', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1078'}"
Budapest VII|007|Budapest|1076|Dózsa György út 46 (Idősek Otthona),47.5057344,19.0865836,"structured: {'street': 'Dózsa György út 46', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1076'}"
Budapest VII|007|Budapest|1076|Hernád utca 3. (VIK Szakképző Iskola és Gimnázium),47.5027013,19.0849126,"structured: {'street': 'Hernád utca 3', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1076'}"
Budapest VII|007|Budapest|1071|Százház utca 10-18. (Rendészeti Igazgatóság),47.5034124,19.0891476,"structured: {'street': 'Százház utca 10-18', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1071'}"
Budapest VIII|008|Budapest|1085|Horánszky u. 13. (H13 Kultpont),47.4915925,19.0674544,"structured: {'street': 'Horánszky utca 13', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1085'}"
Budapest VIII|008|Budapest|1088|Horánszky u. 13. (H13 Kultpont),47.4915925,19.0674544,"structured: {'street': 'Horánszky utca 13', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1088'}"
Budapest VIII|008|Budapest|1082|Üllői út 30. (Egyszülős Központ),47.4867088,19.0684226,"structured: {'street': 'Üllői út 30', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1082'}"
Budapest VIII|008|Budapest|1085|Üllői út 30. (Egyszülős Központ),47.4867088,19.0684226,"structured: {'street': 'Üllői út 30', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1085'}"
Budapest VIII|008|Budapest|1082|Práter u.11. (Szent Benedek Gimnázium),47.4865245,19.0724513,"structured: {'street': 'Práter utca 11', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1082'}"
Budapest VIII|008|Budapest|1082|Rigó u. 16. (Fazekas M. Ált. Isk Sportlétesítmény),47.4899414,19.0731366,"structured: {'street': 'Rigó utca 16', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1082'}"
Budapest VIII|008|Budapest|1088|Somogyi Béla u. 9-15. (Molnár Ferenc Ált. Isk.),47.4942037,19.0694981,"structured: {'street': 'Somogyi Béla utca 9-15', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1088'}"
Budapest VIII|008|Budapest|1085|Somogyi Béla u. 9-15. (Molnár Ferenc Ált. Isk.),47.4945058,19.0693147,"structured: {'street': 'Somogyi Béla utca 9-15', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1085'}"
Budapest VIII|008|Budapest|1084|Mátyás tér 15. (Kesztyűgyár Közösségi Ház),47.4928018,19.0796909,"structured: {'street': 'Mátyás tér 15', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1084'}"
Budapest VIII|008|Budapest|1082|Német u. 14. (Németh László Általános Iskola),47.4912575,19.0740231,"structured: {'street': 'Német utca 14', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1082'}"
Budapest VIII|008|Budapest|1082|Szűz u. 2. (Százszorszép Tagóvoda),47.4902447,19.0785022,"structured: {'street': 'Szűz utca 2', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1082'}"
Budapest VIII|008|Budapest|1086|Szűz u. 2. (Százszorszép Tagóvoda),47.4902447,19.0785022,"structured: {'street': 'Szűz utca 2', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1086'}"
Budapest VIII|008|Budapest|1084|Tolnai Lajos. u. 11-15. (JEGYMI Általános Iskola),47.4945184,19.0736654,"structured: {'street': 'Tolnai Lajos. utca 11-15', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1084'}"
Budapest VIII|008|Budapest|1081|Tolnai Lajos. u. 11-15. (JEGYMI Általános Iskola),47.4945184,19.0736654,"structured: {'street': 'Tolnai Lajos. utca 11-15', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1081'}"
Budapest VIII|008|Budapest|1087|II. János Pál pápa tér 4. (Deák Diák Ált. Isk.),47.4963026,19.0762487,"structured: {'street': 'II. János Pál pápa tér 4', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1087'}"
Budapest VIII|008|Budapest|1081|Mátyás tér 15. (Kesztyűgyár Közösségi Ház),47.4928018,19.0796909,"structured: {'street': 'Mátyás tér 15', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1081'}"
Budapest VIII|008|Budapest|1086|Mátyás tér 4. (Reménysugár Idősek Klubja),47.4916748,19.0790422,"structured: {'street': 'Mátyás tér 4', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1086'}"
Budapest VIII|008|Budapest|1086|Baross u. 117. (Babóca Bölcsőde),47.4880012,19.0838605,"structured: {'street': 'Baross utca 117', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1086'}"
Budapest VIII|008|Budapest|1082|Csobánc u.1.(S.E.Bókay J. Többcélú Szakképző Int.),47.4882609,19.0883336,"structured: {'street': 'Csobánc utca 1', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1082'}"
Budapest VIII|008|Budapest|1082|Losonci tér 1. (Losonci Téri Általános Iskola),47.487699,19.0816258,"structured: {'street': 'Losonci tér 1', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1082'}"
Budapest VIII|008|Budapest|1083|Tömő u. 38/A. (Csodasziget Tagóvoda),47.4851874,19.0810237,"structured: {'street': 'Tömő utca 38/A.', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1083'}"
Budapest VIII|008|Budapest|1083|Losonci tér 1. (Losonci Téri Általános Iskola),47.4875545,19.0818048,"structured: {'street': 'Losonci tér 1', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1083'}"
Budapest VIII|008|Budapest|1089|Csobánc u. 5. (Mackóvár tagóvoda),47.4883408,19.0889017,"structured: {'street': 'Csobánc utca 5', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1089'}"
Budapest VIII|008|Budapest|1081|II. János Pál pápa tér 17. (Ciklámen Klub),47.495562,19.0803718,"structured: {'street': 'II. János Pál pápa tér 17', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1081'}"
Budapest VIII|008|Budapest|1089|Csobánc u.1.(S.E.Bókay J. Többcélú Szakképző Int.),47.4882609,19.0883336,"structured: {'street': 'Csobánc utca 1', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1089'}"
Budapest VIII|008|Budapest|1086|Csobánc u.1.(S.E.Bókay J. Többcélú Szakképző Int.),47.4882609,19.0883336,"structured: {'street': 'Csobánc utca 1', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1086'}"
Budapest VIII|008|Budapest|1089|Vajda Péter u. 37-39. (Katica Bölcsőde),47.4830107,19.1002896,"structured: {'street': 'Vajda Péter utca 37-39', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1089'}"
Budapest VIII|008|Budapest|1089|Vajda Péter u. 25-31. (Vajda Péter Ált. Isk.),47.4836476,19.0975215,"structured: {'street': 'Vajda Péter utca 25-31', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1089'}"
Budapest VIII|008|Budapest|1089|Elnök u.3. (BKSZC Mándy Iván Szakképző I.és Szki.),47.478853,19.0978771,"structured: {'street': 'Elnök utca 3', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1089'}"
Budapest VIII|008|Budapest|1087|Százados út 12-14. (Pitypang Tagóvoda),47.4981453,19.1071477,"structured: {'street': 'Százados út 12-14', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1087'}"
Budapest IX|009|Budapest|1092|Csarnok tér 3-4. (FEV IX. Zrt.),47.4863947,19.0604379,"structured: {'street': 'Csarnok tér 3-4', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1092'}"
Budapest IX|009|Budapest|1093|Lónyay u. 4-8. (Ált. Isk. és Gimn.),47.4818468,19.0659856,"structured: {'street': 'Lónyay utca 4-8', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1093'}"
Budapest IX|009|Budapest|1093|Ráday u. 26. (Vagyonkez. Iroda),47.4863168,19.0640599,"structured: {'street': 'Ráday utca 26', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1093'}"
Budapest IX|009|Budapest|1092|Ráday u. 26. (Vagyonkez. Iroda),47.4862388,19.0641654,"structured: {'street': 'Ráday utca 26', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1092'}"
Budapest IX|009|Budapest|1092|Knézits utca 17. (Idősek Klubja),47.4842593,19.0671545,"structured: {'street': 'Knézits utca 17', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1092'}"
Budapest IX|009|Budapest|1093|Bakáts tér 1. (Házasságkötő terem),47.4832098,19.0660384,"structured: {'street': 'Bakáts tér 1', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1093'}"
